year,month,day,hour,lat,lon,sog,cog,hdg,khnp_buoy.ws,khnp_buoy.wd,kma_lightbecon.ws,kma_lightbecon.wd,kma_pagobuoy.max_wh,kma_pagobuoy.sig_wh,kma_pagobuoy.mean_wh,answer
2022,1,16,0,35.426197,129.441898,0.2,192.7,256.0,13.65,11,6.34,16.0,1.0,0.7,0.4,1
2022,1,16,1,35.422672,129.443273,0.3,183.5,292.2,33.92,11,6.34,16.0,0.9,0.6,0.3,1
2022,1,16,2,35.417654,129.445609,0.5,174.0,316.8,46.18,10,6.34,16.0,0.9,0.6,0.3,1
2022,1,16,3,35.424504,129.446379,0.4,168.9,311.1,47.35,10,6.34,16.0,1.0,0.7,0.3,1
2022,1,17,23,35.426333,129.458252,0.6,155.6,300.9,35.76,3,6.34,16.0,0.9,0.6,0.3,1
2022,1,18,0,35.424919,129.457521,0.1,140.3,337.4,24.87,3,6.34,16.0,0.9,0.6,0.3,1
2022,1,18,1,35.424798,129.456833,0.1,209.4,297.5,8.28,8,6.34,16.0,1.1,0.8,0.4,1
2022,1,18,2,35.424819,129.456733,0.1,165.6,283.6,18.18,10,6.34,16.0,1.0,0.7,0.4,1
2022,1,18,3,35.424911,129.45618,0.1,184.7,116.1,47.34,10,6.34,16.0,0.9,0.6,0.3,1
2022,1,18,4,35.424861,129.45634,0.0,160.2,317.2,50.93,10,6.34,16.0,1.0,0.7,0.4,1
2022,1,18,5,35.424909,129.456112,0.1,174.6,303.6,44.48,10,6.34,16.0,1.3,0.8,0.4,1
2022,1,18,6,35.424898,129.456174,0.1,161.6,230.7,40.9,10,6.34,16.0,0.8,0.6,0.3,1
2022,1,18,7,35.424904,129.456208,0.1,137.9,179.2,26.32,10,6.34,16.0,0.9,0.7,0.4,1
2022,1,18,8,35.424941,129.456133,0.1,181.6,24.8,10.21,3,6.34,16.0,1.19,0.87,0.55,1
2022,1,18,9,35.42492,129.456493,0.1,196.2,256.9,21.18,2,6.34,16.0,1.0,0.8,0.4,1
2022,1,18,10,35.425428,129.457917,0.1,128.7,314.5,43.95,3,6.34,16.0,1.0,0.8,0.5,1
2022,1,18,11,35.42783,129.457872,0.1,183.2,263.0,64.19,3,6.34,16.0,0.9,0.7,0.4,1
2022,1,18,15,35.428665,129.457399,0.1,227.3,249.9,57.36,2,6.34,16.0,1.3,1.0,0.5,1
2022,1,18,16,35.428208,129.457603,0.1,197.3,271.0,36.22,2,6.34,16.0,0.9,0.7,0.4,1
2022,1,18,17,35.427486,129.45769,0.1,151.8,302.4,14.4,2,6.34,16.0,1.2,0.8,0.4,1
2022,1,18,18,35.42711,129.457797,0.1,145.8,308.4,7.76,3,6.34,16.0,1.7,1.2,0.6,1
2022,1,18,19,35.427232,129.457802,0.1,134.9,308.4,12.99,9,6.34,16.0,1.3,0.9,0.5,1
2022,1,18,20,35.427581,129.45804,0.1,141.3,295.8,7.44,1,6.34,16.0,1.4,0.9,0.5,1
2022,1,18,21,35.428364,129.457683,0.1,172.8,264.4,27.26,3,6.34,16.0,1.3,1.0,0.5,1
2022,1,18,22,35.428757,129.457486,0.1,204.9,246.6,38.01,3,6.34,16.0,1.2,0.8,0.4,1
2022,1,18,23,35.428893,129.457166,0.0,199.8,236.1,40.04,3,6.34,16.0,1.4,1.0,0.6,1
2022,1,19,0,35.428799,129.457117,0.1,234.3,237.8,34.27,3,6.34,16.0,1.6,1.0,0.5,1
2022,1,19,1,35.428786,129.45728,0.1,181.8,242.4,22.02,3,6.34,16.0,1.6,1.1,0.6,1
2022,1,19,2,35.427759,129.458119,0.1,171.0,276.8,7.67,5,6.34,16.0,1.3,0.9,0.5,1
2022,1,19,3,35.425413,129.457643,0.1,149.4,325.0,22.74,10,6.34,16.0,1.6,1.1,0.6,1
2022,1,19,4,35.424834,129.456907,0.1,160.5,345.5,53.1,10,6.34,16.0,1.6,1.0,0.5,1
2022,1,19,5,35.42497,129.455959,0.1,210.1,220.3,49.27,10,6.34,16.0,1.3,0.9,0.5,1
2022,1,19,6,35.425354,129.455105,0.1,198.7,17.3,42.69,11,6.34,16.0,1.5,1.1,0.6,1
2022,1,19,7,35.425057,129.455809,0.1,171.3,182.6,34.98,10,6.34,16.0,1.7,1.1,0.5,1
2022,1,19,8,35.424953,129.457248,0.1,157.5,340.2,18.85,9,6.34,16.0,1.2,0.9,0.5,1
2022,1,19,9,35.425288,129.457968,0.1,143.8,320.6,10.11,2,6.34,16.0,1.5,1.0,0.5,1
2022,1,19,10,35.427638,129.458125,0.1,259.0,264.6,25.04,3,6.34,16.0,1.2,0.8,0.4,1
2022,1,19,11,35.428917,129.456612,0.1,185.2,220.0,49.32,3,6.34,16.0,1.2,0.8,0.4,1
2022,1,19,12,35.428996,129.457154,0.1,177.3,231.7,65.61,3,6.34,16.0,1.7,1.1,0.5,1
2022,1,21,12,35.451389,129.430919,0.1,171.6,198.0,44.39,2,6.34,16.0,1.19,0.87,0.55,1
2022,1,21,13,35.451303,129.430946,0.1,152.1,197.5,56.54,2,6.34,16.0,1.6,1.1,0.6,1
2022,1,21,14,35.451345,129.430926,0.1,196.9,191.5,65.22,2,6.34,16.0,1.5,1.0,0.5,1
2022,1,21,15,35.451439,129.430992,0.1,222.5,193.7,66.66,2,6.34,16.0,1.6,1.0,0.6,1
2022,1,21,16,35.451457,129.430809,0.2,181.4,181.4,55.1,2,6.34,16.0,1.9,1.4,0.7,1
2022,1,21,17,35.451422,129.430584,0.1,214.2,164.8,39.49,2,6.34,16.0,1.8,1.2,0.7,1
2022,1,21,18,35.446897,129.43426,0.3,168.1,125.7,21.86,2,6.34,16.0,1.8,1.1,0.6,1
2022,1,21,19,35.444712,129.435457,0.2,205.5,97.0,14.0,3,6.34,16.0,1.5,1.1,0.6,1
2022,1,21,20,35.443995,129.435297,0.2,192.4,87.7,20.54,10,6.34,16.0,1.6,1.0,0.6,1
2022,1,21,21,35.443636,129.436717,0.3,164.3,209.1,13.31,10,6.34,16.0,1.5,1.1,0.6,1
2022,1,21,22,35.444016,129.437669,0.3,149.4,290.1,11.95,2,6.34,16.0,1.5,1.1,0.6,1
2022,1,21,23,35.444916,129.437537,0.2,199.1,273.3,35.26,3,6.34,16.0,1.6,1.1,0.6,1
2022,1,22,0,35.444792,129.437674,0.2,193.7,259.6,40.41,3,6.34,16.0,1.7,1.1,0.6,1
2022,1,22,1,35.44505,129.4377,0.2,171.4,259.8,41.35,3,6.34,16.0,1.5,1.1,0.6,1
2022,1,22,2,35.445172,129.437692,0.2,170.6,265.0,39.81,3,6.34,16.0,1.6,1.2,0.7,1
2022,1,22,3,35.444415,129.437657,0.2,171.5,287.5,29.06,3,6.34,16.0,1.8,1.0,0.5,1
2022,1,22,4,35.443566,129.437247,0.3,192.5,331.2,11.47,3,6.34,16.0,1.6,1.1,0.6,1
2022,1,22,5,35.443309,129.436926,0.2,169.2,321.1,20.35,10,6.34,16.0,1.5,1.0,0.5,1
2022,1,22,6,35.443326,129.436741,0.2,178.3,260.2,49.13,10,6.34,16.0,1.4,1.0,0.5,1
2022,1,22,7,35.44299,129.436538,0.2,194.4,118.5,46.02,10,6.34,16.0,1.3,0.9,0.4,1
2022,1,22,8,35.443007,129.436544,0.2,166.1,231.4,43.15,10,6.34,16.0,1.1,0.8,0.5,1
2022,1,22,9,35.443389,129.436805,0.2,198.3,248.2,30.99,10,6.34,16.0,1.3,0.8,0.4,1
2022,1,22,10,35.444107,129.436221,0.2,182.2,145.1,13.11,9,6.34,16.0,1.2,0.9,0.5,1
2022,1,22,11,35.445528,129.436392,0.2,145.8,162.7,8.78,2,6.34,16.0,1.1,0.8,0.4,1
2022,1,22,12,35.44563,129.436994,0.2,168.2,180.7,24.33,2,6.34,16.0,1.1,0.8,0.4,1
2022,1,22,13,35.445675,129.437026,0.1,175.6,188.4,43.25,2,6.34,16.0,0.9,0.7,0.4,1
2022,1,22,14,35.446299,129.437378,0.1,187.3,193.5,60.37,2,6.34,16.0,1.3,0.9,0.5,1
2022,1,22,15,35.446572,129.437342,0.2,214.0,189.1,62.91,2,6.34,16.0,1.7,1.1,0.6,1
2022,1,22,16,35.445764,129.437189,0.2,216.6,184.0,58.33,2,6.34,16.0,1.0,0.7,0.4,1
2022,1,22,17,35.445974,129.436,0.2,210.8,174.7,46.46,2,6.34,16.0,0.9,0.7,0.5,1
2022,1,22,18,35.445486,129.437533,0.2,203.9,158.6,31.77,2,6.34,16.0,1.0,0.7,0.4,1
2022,1,22,19,35.444738,129.439728,0.2,183.8,134.6,21.17,2,6.34,16.0,0.9,0.7,0.4,1
2022,1,22,20,35.444886,129.440081,0.2,171.1,140.3,19.73,10,6.34,16.0,0.8,0.6,0.4,1
2022,1,22,21,35.445019,129.440046,0.2,148.2,157.5,17.52,10,6.34,16.0,0.9,0.7,0.4,1
2022,1,22,22,35.443938,129.441362,0.2,150.5,204.2,11.16,10,6.34,16.0,0.9,0.7,0.4,1
2022,1,22,23,35.443684,129.441976,0.1,181.3,231.8,19.19,3,6.34,16.0,1.0,0.7,0.4,1
2022,1,23,0,35.443545,129.442349,0.1,194.8,249.3,36.22,3,6.34,16.0,0.7,0.6,0.4,1
2022,1,23,1,35.441269,129.442136,0.1,197.3,245.6,40.99,3,6.34,16.0,0.9,0.7,0.4,1
2022,1,23,2,35.438945,129.442422,0.1,181.6,244.4,37.02,3,6.34,16.0,0.9,0.7,0.4,1
2022,1,23,3,35.439938,129.442538,0.1,194.6,253.1,23.93,3,6.34,16.0,0.8,0.5,0.3,1
2022,1,23,4,35.441258,129.441925,0.1,205.6,252.7,12.83,2,6.34,16.0,0.8,0.6,0.3,1
2022,1,23,5,35.439574,129.441109,0.2,182.9,309.3,7.2,11,6.34,16.0,0.9,0.6,0.3,1
2022,1,23,6,35.438086,129.439346,0.2,214.2,308.8,33.78,10,6.34,16.0,0.9,0.6,0.3,1
2022,1,23,7,35.438097,129.438776,0.2,202.8,252.6,47.21,10,6.34,16.0,0.9,0.6,0.4,1
2022,1,23,8,35.438297,129.439158,0.2,188.4,319.5,42.21,10,6.34,16.0,0.7,0.5,0.3,1
2022,1,23,9,35.4371,129.439492,0.2,178.9,328.6,36.22,10,6.34,16.0,0.9,0.6,0.3,1
2022,1,23,10,35.43831,129.438731,0.2,194.6,239.3,23.64,10,6.34,16.0,0.9,0.6,0.3,1
2022,1,23,11,35.438024,129.438904,0.1,195.7,170.7,8.31,9,6.34,16.0,1.0,0.6,0.3,1
2022,1,23,12,35.439152,129.436943,0.2,162.2,196.0,12.45,2,6.34,16.0,0.7,0.5,0.3,1
2022,1,23,13,35.43986,129.43708,0.2,182.3,194.5,28.03,2,6.34,16.0,1.8,0.9,0.4,1
2022,1,23,14,35.440074,129.43733,0.1,217.3,212.0,31.53,2,6.34,16.0,0.9,0.6,0.3,1
2022,1,23,15,35.439786,129.437204,0.1,206.8,213.4,30.0,3,6.34,16.0,0.8,0.5,0.3,1
2022,1,23,16,35.439636,129.437402,0.2,211.9,199.9,17.06,4,6.34,16.0,0.8,0.6,0.4,1
2022,1,23,17,35.439203,129.436467,0.2,213.4,114.8,8.94,5,6.34,16.0,0.9,0.7,0.4,1
2022,1,23,18,35.437787,129.43657,0.2,198.7,45.8,11.31,10,6.34,16.0,0.9,0.7,0.4,1
2022,1,23,19,35.437113,129.436977,0.3,201.0,39.7,36.09,10,6.34,16.0,1.1,0.8,0.5,1
2022,1,23,20,35.437342,129.436642,0.4,195.8,44.9,47.53,10,6.34,16.0,1.4,1.0,0.6,1
2022,1,23,21,35.436824,129.436521,0.5,194.4,39.9,44.42,9,6.34,16.0,1.2,0.9,0.5,1
2022,1,23,22,35.438334,129.436193,0.4,195.7,40.2,39.28,9,6.34,16.0,1.7,1.3,0.7,1
2022,1,23,23,35.436791,129.436617,0.4,190.1,59.3,31.09,9,6.34,16.0,1.6,1.3,0.8,1
2022,1,24,1,35.440554,129.434992,0.3,208.9,39.3,5.65,1,6.34,16.0,1.8,1.4,0.8,1
2022,1,24,2,35.440708,129.435361,0.4,195.1,40.5,6.85,1,6.34,16.0,1.8,1.5,0.9,1
2022,1,24,3,35.44068,129.435072,0.4,201.0,44.4,8.23,1,6.34,16.0,2.3,1.8,1.0,1
2022,2,12,10,35.439284,129.442083,0.1,233.2,223.6,25.6,16,6.34,16.0,0.5,0.4,0.3,1
2022,2,12,11,35.43912,129.442152,0.2,177.4,186.0,25.6,16,6.34,16.0,0.5,0.4,0.2,1
2022,2,12,12,35.438956,129.442414,0.1,271.6,167.0,25.6,16,6.34,16.0,0.5,0.4,0.3,1
2022,2,12,13,35.438992,129.441798,0.1,252.7,146.7,25.6,16,6.34,16.0,0.65,0.5,0.35,1
2022,2,12,14,35.438736,129.441004,0.1,246.8,126.9,25.6,16,6.34,16.0,0.8,0.6,0.35,1
2022,2,12,15,35.437976,129.439655,0.1,246.1,105.0,25.6,16,6.34,16.0,0.95,0.65,0.35,1
2022,2,12,16,35.437124,129.439276,0.1,164.6,80.5,25.6,16,6.34,16.0,0.85,0.6,0.35,1
2022,2,12,17,35.436454,129.439666,0.1,181.3,60.2,25.6,16,6.34,16.0,0.85,0.7,0.45,1
2022,2,12,18,35.436303,129.439718,0.1,306.7,57.2,25.6,16,6.34,16.0,1.0,0.75,0.5,1
2022,2,12,19,35.436471,129.439595,0.1,314.0,65.0,25.6,16,6.34,16.0,1.15,0.9,0.55,1
2022,2,12,20,35.437189,129.43922,0.1,278.1,87.0,25.6,16,6.34,16.0,1.1,0.9,0.55,1
2022,2,12,21,35.437889,129.439259,0.2,212.8,102.4,25.6,16,6.34,16.0,1.15,0.9,0.55,1
2022,2,12,22,35.437747,129.439248,0.1,186.4,99.0,25.6,16,6.34,16.0,1.1,0.85,0.55,1
2022,2,12,23,35.437287,129.439283,0.1,156.1,88.1,25.6,16,6.34,16.0,1.25,0.9,0.55,1
2022,2,13,0,35.436614,129.439947,0.1,150.2,60.7,25.6,16,6.28,16.0,1.25,0.95,0.55,1
2022,2,13,1,35.435803,129.441387,0.1,144.2,147.2,25.6,16,6.34,16.0,1.2,0.9,0.5,1
2022,2,13,2,35.435736,129.441989,0.1,167.6,351.7,25.6,16,6.34,16.0,1.05,0.8,0.45,1
2022,2,13,3,35.435829,129.441081,0.1,288.8,85.7,25.6,16,6.34,16.0,0.9,0.75,0.45,1
2022,2,13,4,35.436159,129.440212,0.2,219.1,39.6,25.6,16,6.34,16.0,1.0,0.8,0.45,1
2022,2,13,5,35.436226,129.440126,0.3,138.6,44.8,25.6,16,6.34,16.0,1.25,0.95,0.5,1
2022,2,13,6,35.436188,129.442599,0.5,145.2,292.1,25.6,16,6.34,16.0,1.35,1.0,0.6,1
2022,2,13,7,35.438857,129.442831,0.4,281.8,251.3,25.6,16,6.34,16.0,1.35,1.0,0.6,1
2022,2,13,8,35.439152,129.442052,0.3,177.7,203.2,25.6,16,6.34,16.0,1.45,1.15,0.65,1
2022,2,13,9,35.438744,129.443151,0.3,195.0,180.8,25.6,16,6.34,16.0,1.4,1.15,0.65,1
2022,2,13,10,35.438748,129.443045,0.3,231.5,174.5,25.6,16,6.34,16.0,1.45,1.15,0.7,1
2022,2,13,11,35.438949,129.442451,0.7,327.1,153.2,25.6,16,6.34,16.0,1.7,1.3,0.8,1
2022,2,13,12,35.438993,129.441845,0.7,277.5,135.8,25.6,16,6.34,16.0,2.1,1.45,0.85,1
2022,2,13,13,35.437921,129.440374,0.7,217.8,110.6,25.6,16,6.34,16.0,1.95,1.45,0.9,1
2022,2,13,14,35.435979,129.439707,0.7,144.3,64.4,25.6,16,6.34,16.0,1.8,1.4,0.85,1
2022,2,19,10,35.439817,129.452017,0.2,268.5,201.5,25.6,16,6.34,16.0,1.1,0.8,0.45,1
2022,2,19,11,35.439641,129.451886,0.1,218.1,211.9,25.6,16,6.34,16.0,1.3,0.95,0.55,1
2022,2,19,12,35.439799,129.451782,0.0,233.8,227.6,25.6,16,6.34,16.0,1.2,0.85,0.5,1
2022,2,19,13,35.439792,129.451696,0.0,261.7,231.4,25.6,16,6.34,16.0,1.2,0.8,0.45,1
2022,2,19,14,35.43977,129.451637,0.0,263.2,229.7,25.6,16,6.34,16.0,0.95,0.7,0.4,1
2022,2,19,15,35.439462,129.451523,0.0,227.8,235.6,25.6,16,6.34,16.0,1.25,0.8,0.45,1
2022,2,19,16,35.438301,129.451867,0.1,174.8,266.4,25.6,16,6.34,16.0,1.05,0.8,0.45,1
2022,2,19,17,35.436165,129.452069,0.1,193.7,333.8,25.6,16,6.34,16.0,1.25,0.8,0.45,1
2022,2,19,18,35.435926,129.45169,0.1,157.8,263.2,25.6,16,6.34,16.0,1.55,1.0,0.5,1
2022,2,19,19,35.435944,129.451739,0.1,169.8,257.3,25.6,16,6.34,16.0,1.45,0.9,0.45,1
2022,2,19,20,35.435888,129.451394,0.1,172.4,159.6,25.6,16,6.34,16.0,1.15,0.8,0.4,1
2022,2,19,21,35.436081,129.451985,0.2,154.2,281.7,25.6,16,6.34,16.0,1.25,0.8,0.4,1
2022,2,19,22,35.436825,129.452927,0.0,84.4,293.2,25.6,16,6.34,16.0,1.2,0.75,0.4,1
2022,2,19,23,35.437199,129.452938,0.0,101.8,277.2,25.6,16,6.34,16.0,1.0,0.7,0.4,1
2022,2,20,0,35.437604,129.452918,0.1,174.5,264.3,25.6,16,6.34,16.0,0.9,0.6,0.3,1
2022,2,20,1,35.43841,129.452074,0.1,223.1,253.0,25.6,16,6.34,16.0,0.8,0.55,0.3,1
2022,2,20,2,35.436913,129.452684,0.2,158.1,279.9,25.6,16,6.34,16.0,0.9,0.55,0.3,1
2022,2,20,3,35.435572,129.452383,0.4,158.1,293.4,25.6,16,6.34,16.0,1.05,0.7,0.4,1
2022,2,20,4,35.435405,129.452638,0.4,150.3,298.0,25.6,16,6.34,16.0,1.25,0.75,0.4,1
2022,2,20,5,35.435286,129.452378,0.3,164.4,293.0,25.6,16,6.34,16.0,0.95,0.65,0.35,1
2022,2,20,6,35.435278,129.452635,0.2,207.8,344.0,25.6,16,6.34,16.0,1.0,0.65,0.35,1
2022,2,20,7,35.435205,129.452363,0.2,165.8,314.3,25.6,16,6.34,16.0,1.0,0.65,0.3,1
2022,2,20,8,35.435089,129.452369,0.2,119.4,329.8,25.6,16,6.34,16.0,1.05,0.65,0.35,1
2022,2,20,9,35.435689,129.453238,0.1,150.5,328.3,25.6,16,6.34,16.0,0.95,0.65,0.4,1
2022,2,20,10,35.436318,129.45375,0.6,132.6,300.6,25.6,16,6.34,16.0,1.2,0.75,0.4,1
2022,2,20,11,35.436582,129.455472,0.8,185.9,282.8,25.6,16,6.34,16.0,1.05,0.65,0.35,1
2022,3,1,12,35.446755,129.450329,0.1,223.8,197.8,59.6,3,6.34,16.0,0.65,0.5,0.3,1
2022,3,1,13,35.446824,129.45007,0.1,236.6,191.0,49.03,2,6.34,16.0,0.55,0.45,0.3,1
2022,3,1,14,35.446962,129.449764,0.1,226.6,185.3,35.45,2,6.34,16.0,0.5,0.4,0.3,1
2022,3,2,10,35.446064,129.451194,0.1,260.3,246.6,55.92,3,6.34,16.0,0.7,0.6,0.35,1
2022,3,2,11,35.446245,129.450964,0.1,230.4,239.2,61.94,3,6.34,16.0,0.7,0.55,0.35,1
2022,3,2,12,35.446389,129.450728,0.1,222.0,226.6,58.52,3,6.34,16.0,0.85,0.65,0.4,1
2022,3,2,13,35.446426,129.450645,0.1,229.0,208.9,49.58,3,6.34,16.0,0.8,0.65,0.4,1
2022,3,2,14,35.446596,129.450565,0.1,239.4,207.0,33.86,3,6.34,16.0,0.9,0.7,0.4,1
2022,3,2,15,35.446706,129.45015,0.1,210.4,192.6,12.62,3,6.34,16.0,0.95,0.7,0.4,1
2022,3,2,16,35.446716,129.449983,0.2,201.9,188.9,23.79,10,6.34,16.0,1.0,0.75,0.5,1
2022,3,2,17,35.44676,129.450104,0.2,173.1,194.0,40.22,10,6.34,16.0,0.9,0.65,0.4,1
2022,3,2,18,35.446618,129.450294,0.2,182.1,205.6,32.61,10,6.34,16.0,1.0,0.75,0.45,1
2022,3,2,19,35.446398,129.450447,0.1,169.4,225.9,16.98,10,6.34,16.0,1.05,0.75,0.45,1
2022,3,2,20,35.446299,129.450636,0.1,134.1,234.2,7.6,2,6.34,16.0,1.05,0.75,0.45,1
2022,3,2,21,35.446042,129.451002,0.1,143.7,250.4,22.34,3,6.34,16.0,0.95,0.7,0.45,1
2022,3,2,22,35.44613,129.450903,0.1,238.9,251.8,34.15,3,6.34,16.0,0.85,0.65,0.4,1
2022,3,2,23,35.446055,129.450978,0.1,176.8,253.4,42.15,3,6.34,16.0,0.95,0.7,0.45,1
2022,3,3,0,35.445634,129.451454,0.1,185.1,261.9,31.14,3,6.34,16.0,0.9,0.65,0.4,1
2022,3,3,1,35.445513,129.451386,0.1,193.9,265.1,19.26,4,6.34,16.0,0.85,0.6,0.4,1
2022,3,3,2,35.44495,129.451207,0.1,202.2,291.4,11.76,11,6.34,16.0,0.7,0.55,0.3,1
2022,3,3,3,35.444558,129.450822,0.1,179.3,314.4,50.2,10,6.34,16.0,0.85,0.55,0.3,1
2022,3,3,4,35.444361,129.4499,0.1,241.4,215.8,55.72,10,6.34,16.0,1.05,0.7,0.4,1
2022,3,3,5,35.44446,129.449428,0.1,218.0,32.7,54.74,11,6.34,16.0,0.7,0.55,0.35,1
2022,3,3,6,35.444473,129.449281,0.1,184.0,38.7,49.22,11,6.34,16.0,0.65,0.55,0.3,1
2022,3,3,7,35.444507,129.449568,0.1,155.8,21.7,34.89,11,6.34,16.0,0.85,0.6,0.4,1
2022,3,3,8,35.445431,129.450802,0.2,147.2,256.2,20.9,12,6.34,16.0,0.75,0.55,0.35,1
2022,3,3,9,35.446185,129.450962,0.1,183.8,228.5,23.49,2,6.0,16.0,0.7,0.55,0.3,1
2022,3,3,10,35.446473,129.450615,0.1,166.1,213.5,50.03,3,6.34,16.0,1.0,0.7,0.4,1
2022,3,3,11,35.446426,129.450709,0.1,204.0,233.0,65.5,3,6.34,16.0,0.55,0.45,0.25,1
2022,3,3,12,35.446537,129.450558,0.1,209.3,216.3,67.61,3,6.34,16.0,0.6,0.45,0.3,1
2022,3,3,13,35.446505,129.450619,0.1,236.5,197.1,57.16,3,6.34,16.0,0.55,0.45,0.3,1
2022,3,3,14,35.4467,129.449936,0.1,228.8,178.7,32.73,3,6.34,16.0,0.65,0.5,0.3,1
2022,3,3,15,35.446758,129.45009,0.1,172.5,187.0,11.56,4,6.34,16.0,0.65,0.55,0.35,1
2022,3,3,16,35.446685,129.450094,0.2,179.9,192.1,26.6,10,6.34,16.0,1.45,1.0,0.5,1
2022,3,3,17,35.438857,129.460629,0.5,173.6,230.4,44.43,10,6.34,16.0,1.1,0.9,0.55,1
2022,3,3,18,35.438965,129.461903,0.4,210.3,218.7,40.41,10,6.34,16.0,1.2,0.95,0.55,1
2022,3,3,19,35.438799,129.462192,0.2,199.2,229.6,32.12,10,6.34,16.0,1.25,1.05,0.7,1
2022,3,3,20,35.43889,129.462034,0.1,192.9,232.2,13.83,9,6.34,16.0,1.15,0.9,0.6,1
2022,3,3,21,35.439026,129.461729,0.1,167.0,235.1,11.26,3,6.34,16.0,0.95,0.8,0.5,1
2022,3,3,22,35.43899,129.461769,0.1,162.8,242.7,29.34,3,6.34,16.0,1.05,0.8,0.5,1
2022,3,3,23,35.43885,129.461872,0.1,205.6,245.6,44.04,3,6.34,16.0,1.0,0.8,0.45,1
2022,3,4,0,35.438878,129.461915,0.0,183.5,236.1,49.15,3,6.34,16.0,1.0,0.75,0.5,1
2022,3,4,1,35.439086,129.461459,0.1,189.4,234.8,37.99,3,6.34,16.0,0.8,0.65,0.4,1
2022,3,4,2,35.435541,129.457479,0.1,174.0,249.4,14.96,4,6.34,16.0,0.9,0.65,0.45,1
2022,3,4,3,35.430084,129.45178,0.2,179.2,297.6,22.68,10,6.34,16.0,0.8,0.6,0.35,1
2022,3,4,4,35.429245,129.451142,0.2,179.4,341.3,54.75,10,6.34,16.0,0.95,0.75,0.45,1
2022,3,4,5,35.429164,129.450978,0.1,200.2,347.0,53.86,11,6.34,16.0,1.0,0.75,0.45,1
2022,3,4,6,35.4291,129.450742,0.1,225.3,336.4,54.05,11,6.34,16.0,0.95,0.75,0.4,1
2022,3,4,7,35.428872,129.450849,0.1,206.8,339.0,46.42,11,6.34,16.0,0.95,0.7,0.4,1
2022,3,4,8,35.429881,129.451248,0.2,143.7,311.1,29.61,12,6.34,16.0,0.8,0.65,0.35,1
2022,3,4,9,35.430551,129.451502,0.2,172.0,274.9,14.64,12,6.34,16.0,0.8,0.6,0.35,1
2022,3,4,10,35.431319,129.450629,0.0,234.8,206.0,31.05,3,6.34,16.0,0.75,0.55,0.3,1
2022,3,4,11,35.431959,129.451507,0.1,199.0,205.2,53.82,3,6.34,16.0,0.85,0.65,0.35,1
2022,3,4,14,35.432822,129.450937,0.4,175.2,205.8,59.04,3,6.34,16.0,1.45,0.9,0.5,1
2022,3,4,16,35.426763,129.451441,0.8,200.2,208.7,13.98,3,6.34,16.0,1.5,1.15,0.7,1
2022,3,16,2,35.428539,129.446322,0.1,196.7,202.1,37.48,10,6.34,16.0,0.5,0.4,0.2,1
2022,3,16,3,35.428536,129.446123,0.1,206.7,194.4,45.66,10,6.34,16.0,0.5,0.4,0.3,1
2022,3,16,4,35.428108,129.446735,0.1,206.0,228.6,43.12,10,6.34,16.0,0.5,0.4,0.2,1
2022,3,16,5,35.427893,129.447032,0.1,165.0,242.3,35.91,10,6.34,16.0,0.5,0.4,0.3,1
2022,3,16,6,35.428272,129.446736,0.1,174.0,225.5,22.71,10,6.34,16.0,0.5,0.4,0.2,1
2022,3,16,7,35.428458,129.446466,0.1,156.2,213.9,7.86,9,6.34,16.0,0.5,0.3,0.2,1
2022,3,16,8,35.428503,129.446418,0.1,165.3,217.9,14.97,3,6.34,16.0,0.4,0.4,0.2,1
2022,3,16,9,35.428575,129.446361,0.0,179.1,214.2,34.42,3,6.34,16.0,0.4,0.4,0.2,1
2022,3,16,10,35.428561,129.446344,0.0,178.3,201.8,48.44,3,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,11,35.444459,129.441967,0.0,195.5,222.6,45.91,3,6.34,16.0,0.4,0.4,0.2,1
2022,3,16,12,35.444797,129.441803,0.1,147.0,212.5,42.27,3,6.34,16.0,1.19,0.87,0.55,1
2022,3,16,13,35.444241,129.441727,0.1,149.3,198.4,29.41,2,6.36,16.0,0.4,0.3,0.2,1
2022,3,16,14,35.444317,129.441653,0.1,125.9,195.7,17.69,3,6.43,16.0,0.4,0.3,0.2,1
2022,3,16,15,35.444522,129.441651,0.0,123.0,200.4,9.92,2,6.34,16.0,0.5,0.4,0.2,1
2022,3,16,16,35.444196,129.441702,0.1,132.4,197.4,29.88,10,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,17,35.44427,129.441376,0.1,122.3,186.5,30.81,10,6.34,16.0,0.5,0.4,0.2,1
2022,3,16,18,35.44313,129.441782,0.1,131.6,190.0,26.18,10,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,19,35.443584,129.441761,0.1,164.7,192.9,10.68,9,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,20,35.446199,129.441181,0.1,136.2,198.7,19.38,2,6.34,16.0,0.4,0.4,0.2,1
2022,3,16,21,35.445667,129.441416,0.1,124.2,221.8,25.25,2,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,22,35.444553,129.441805,0.1,164.7,232.5,32.71,2,6.34,16.0,0.4,0.3,0.2,1
2022,3,16,23,35.444216,129.441717,0.1,163.0,260.7,26.94,3,6.34,16.0,0.5,0.4,0.2,1
2022,3,17,0,35.443494,129.441346,0.1,195.9,229.3,12.06,4,6.34,16.0,0.5,0.4,0.2,1
